,pais,Edad,Educacion,Corrupcion,Democracia,Sexo,Satisfaccion,Economia,Soborno,Educacion_Niveles,Gini,Cor.politic,PIB
11307,El Salvador,45,17,5,3,Mujer,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11308,El Salvador,62,3,2,1,Mujer,2,3,0,Básica,43.50999832,0.512553513,332.269989
11309,El Salvador,30,9,5,2,Hombre,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11310,El Salvador,52,12,4,2,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11311,El Salvador,18,10,4,4,Mujer,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11312,El Salvador,30,11,3,3,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11313,El Salvador,59,0,3,3,Mujer,2,3,0,Sin estudios,43.50999832,0.512553513,332.269989
11314,El Salvador,41,9,5,3,Hombre,4,3,1,Media/secundaria,43.50999832,0.512553513,332.269989
11315,El Salvador,22,13,4,3,Hombre,2,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11316,El Salvador,38,9,2,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11317,El Salvador,28,12,5,4,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11318,El Salvador,20,11,5,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11319,El Salvador,64,1,5,4,Mujer,3,3,0,Básica,43.50999832,0.512553513,332.269989
11320,El Salvador,25,12,5,3,Hombre,3,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11321,El Salvador,20,11,4,2,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11322,El Salvador,23,17,4,3,Hombre,2,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11323,El Salvador,23,16,3,3,Mujer,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11324,El Salvador,34,11,4,2,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11325,El Salvador,43,11,5,3,Hombre,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11326,El Salvador,55,3,3,2,Hombre,2,2,0,Básica,43.50999832,0.512553513,332.269989
11327,El Salvador,37,14,3,2,Hombre,3,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11328,El Salvador,40,8,5,2,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11329,El Salvador,30,11,5,3,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11330,El Salvador,32,15,4,2,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11331,El Salvador,18,11,4,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11332,El Salvador,21,14,5,3,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11333,El Salvador,64,5,4,3,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11334,El Salvador,24,11,5,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11335,El Salvador,61,6,3,3,Hombre,1,3,0,Básica,43.50999832,0.512553513,332.269989
11336,El Salvador,40,2,2,2,Hombre,1,3,0,Básica,43.50999832,0.512553513,332.269989
11337,El Salvador,75,0,3,3,Mujer,2,3,0,Sin estudios,43.50999832,0.512553513,332.269989
11338,El Salvador,21,12,3,3,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11339,El Salvador,62,3,3,3,Mujer,2,3,0,Básica,43.50999832,0.512553513,332.269989
11340,El Salvador,71,16,2,2,Hombre,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11341,El Salvador,43,12,4,3,Hombre,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11342,El Salvador,26,12,5,4,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11343,El Salvador,35,15,4,2,Hombre,2,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11344,El Salvador,28,11,3,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11345,El Salvador,23,7,5,1,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11346,El Salvador,39,12,3,1,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11347,El Salvador,34,12,3,3,Mujer,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11348,El Salvador,46,16,3,3,Mujer,3,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11349,El Salvador,38,14,3,4,Hombre,2,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11350,El Salvador,41,16,4,2,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11351,El Salvador,23,12,4,4,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11352,El Salvador,23,12,3,2,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11353,El Salvador,31,12,4,3,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11354,El Salvador,24,11,4,3,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11355,El Salvador,61,3,3,3,Mujer,1,2,0,Básica,43.50999832,0.512553513,332.269989
11356,El Salvador,70,6,2,2,Hombre,2,3,0,Básica,43.50999832,0.512553513,332.269989
11357,El Salvador,23,8,1,2,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11358,El Salvador,46,8,1,2,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11359,El Salvador,19,11,4,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11360,El Salvador,45,15,5,3,Mujer,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11361,El Salvador,18,12,4,3,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11362,El Salvador,20,11,1,4,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11363,El Salvador,69,9,3,3,Mujer,3,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11364,El Salvador,36,12,4,2,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11365,El Salvador,29,9,3,2,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11366,El Salvador,31,9,4,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11367,El Salvador,23,17,5,3,Hombre,2,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11368,El Salvador,46,9,2,2,Mujer,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11369,El Salvador,37,18,4,3,Hombre,4,3,1,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11370,El Salvador,58,12,3,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11371,El Salvador,26,12,4,2,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11372,El Salvador,35,17,3,2,Mujer,3,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11373,El Salvador,23,11,3,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11374,El Salvador,23,12,5,4,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11375,El Salvador,41,6,3,2,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11376,El Salvador,73,6,5,4,Hombre,3,3,0,Básica,43.50999832,0.512553513,332.269989
11377,El Salvador,19,12,5,3,Mujer,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11378,El Salvador,72,0,4,2,Mujer,2,3,0,Sin estudios,43.50999832,0.512553513,332.269989
11379,El Salvador,19,12,2,2,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11380,El Salvador,65,11,4,3,Mujer,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11381,El Salvador,46,12,2,2,Hombre,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11382,El Salvador,26,12,5,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11383,El Salvador,40,6,5,4,Mujer,3,3,0,Básica,43.50999832,0.512553513,332.269989
11384,El Salvador,84,17,2,2,Hombre,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11385,El Salvador,38,11,1,3,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11386,El Salvador,31,11,4,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11387,El Salvador,27,11,4,4,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11388,El Salvador,31,3,5,3,Hombre,3,3,1,Básica,43.50999832,0.512553513,332.269989
11389,El Salvador,35,15,5,3,Hombre,1,3,1,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11390,El Salvador,30,2,4,3,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11391,El Salvador,45,17,4,2,Mujer,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11392,El Salvador,39,8,5,4,Mujer,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11393,El Salvador,65,9,4,2,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11394,El Salvador,38,3,3,3,Hombre,1,3,0,Básica,43.50999832,0.512553513,332.269989
11395,El Salvador,51,14,3,4,Hombre,3,1,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11396,El Salvador,44,5,5,3,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11397,El Salvador,41,7,5,2,Hombre,2,1,0,Media/secundaria,43.50999832,0.512553513,332.269989
11398,El Salvador,73,3,5,1,Hombre,1,2,0,Básica,43.50999832,0.512553513,332.269989
11399,El Salvador,34,11,2,4,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11400,El Salvador,44,16,2,3,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11401,El Salvador,56,17,2,3,Hombre,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11402,El Salvador,40,8,4,2,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11403,El Salvador,50,12,3,2,Hombre,2,1,0,Media/secundaria,43.50999832,0.512553513,332.269989
11404,El Salvador,39,12,5,3,Hombre,3,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11405,El Salvador,48,6,3,2,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11406,El Salvador,37,12,4,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11407,El Salvador,26,16,4,3,Mujer,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11408,El Salvador,56,9,5,1,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11409,El Salvador,37,12,4,2,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11410,El Salvador,50,0,1,2,Mujer,1,3,0,Sin estudios,43.50999832,0.512553513,332.269989
11411,El Salvador,71,12,4,2,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11412,El Salvador,22,9,2,2,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11413,El Salvador,56,0,5,3,Hombre,2,3,0,Sin estudios,43.50999832,0.512553513,332.269989
11414,El Salvador,67,17,4,3,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11415,El Salvador,37,12,2,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11416,El Salvador,22,11,3,4,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11417,El Salvador,20,12,5,4,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11418,El Salvador,66,9,3,2,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11419,El Salvador,48,5,5,3,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11420,El Salvador,44,7,3,2,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11421,El Salvador,30,11,3,2,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11422,El Salvador,41,12,5,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11423,El Salvador,22,11,3,2,Mujer,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11424,El Salvador,51,10,3,3,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11425,El Salvador,52,16,4,3,Mujer,3,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11426,El Salvador,65,4,4,4,Hombre,4,3,0,Básica,43.50999832,0.512553513,332.269989
11427,El Salvador,29,12,2,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11428,El Salvador,49,5,5,3,Hombre,4,3,0,Básica,43.50999832,0.512553513,332.269989
11429,El Salvador,31,9,5,3,Hombre,1,3,1,Media/secundaria,43.50999832,0.512553513,332.269989
11430,El Salvador,42,8,5,4,Mujer,3,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11431,El Salvador,59,3,5,3,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11432,El Salvador,50,16,4,3,Mujer,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11433,El Salvador,24,10,5,3,Hombre,3,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11434,El Salvador,52,10,2,3,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11435,El Salvador,28,18,3,3,Mujer,2,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11436,El Salvador,50,9,3,4,Hombre,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11437,El Salvador,25,12,5,2,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11438,El Salvador,24,14,4,2,Mujer,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11439,El Salvador,39,12,4,3,Hombre,3,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11440,El Salvador,46,6,5,2,Mujer,2,3,0,Básica,43.50999832,0.512553513,332.269989
11441,El Salvador,44,15,5,3,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11442,El Salvador,42,17,4,3,Hombre,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11443,El Salvador,22,11,2,2,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11444,El Salvador,72,11,1,3,Mujer,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11445,El Salvador,23,1,5,2,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11446,El Salvador,26,11,5,3,Mujer,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11447,El Salvador,59,3,5,2,Hombre,2,3,0,Básica,43.50999832,0.512553513,332.269989
11448,El Salvador,39,6,2,3,Mujer,3,3,0,Básica,43.50999832,0.512553513,332.269989
11449,El Salvador,26,10,5,2,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11450,El Salvador,55,14,4,2,Hombre,2,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11451,El Salvador,50,17,2,2,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11452,El Salvador,29,15,2,3,Hombre,1,2,1,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11453,El Salvador,33,17,5,2,Hombre,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11454,El Salvador,18,11,5,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11455,El Salvador,30,11,5,1,Hombre,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11456,El Salvador,43,0,5,4,Mujer,1,3,0,Sin estudios,43.50999832,0.512553513,332.269989
11457,El Salvador,43,9,3,3,Hombre,3,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11458,El Salvador,29,12,5,3,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11459,El Salvador,21,7,3,3,Mujer,3,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11460,El Salvador,52,5,2,2,Hombre,2,3,0,Básica,43.50999832,0.512553513,332.269989
11461,El Salvador,27,12,4,4,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11462,El Salvador,19,10,3,3,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11463,El Salvador,38,12,4,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11464,El Salvador,46,10,2,4,Mujer,3,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11465,El Salvador,19,12,4,4,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11466,El Salvador,24,17,4,3,Hombre,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11467,El Salvador,24,11,5,3,Hombre,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11468,El Salvador,18,8,5,2,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11469,El Salvador,35,12,1,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11470,El Salvador,44,6,4,3,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11471,El Salvador,18,8,5,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11472,El Salvador,55,3,5,3,Hombre,1,3,0,Básica,43.50999832,0.512553513,332.269989
11473,El Salvador,55,8,3,3,Mujer,1,2,1,Media/secundaria,43.50999832,0.512553513,332.269989
11474,El Salvador,52,14,3,3,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11475,El Salvador,31,12,3,2,Hombre,1,3,1,Media/secundaria,43.50999832,0.512553513,332.269989
11476,El Salvador,25,10,2,2,Hombre,1,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11477,El Salvador,75,4,5,2,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11478,El Salvador,31,17,5,3,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11479,El Salvador,72,17,2,2,Hombre,2,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11480,El Salvador,26,12,5,3,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11481,El Salvador,51,12,5,3,Hombre,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11482,El Salvador,30,7,5,3,Hombre,3,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11483,El Salvador,61,17,4,3,Mujer,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11484,El Salvador,28,11,4,4,Hombre,3,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11485,El Salvador,33,12,2,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11486,El Salvador,21,11,3,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11487,El Salvador,35,1,3,3,Mujer,4,3,0,Básica,43.50999832,0.512553513,332.269989
11488,El Salvador,23,12,2,2,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11489,El Salvador,59,11,4,3,Hombre,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11490,El Salvador,80,9,3,2,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11491,El Salvador,64,6,5,4,Mujer,4,3,0,Básica,43.50999832,0.512553513,332.269989
11492,El Salvador,41,14,4,1,Hombre,3,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11493,El Salvador,68,6,2,1,Mujer,1,1,0,Básica,43.50999832,0.512553513,332.269989
11494,El Salvador,54,9,3,3,Hombre,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11495,El Salvador,36,11,4,4,Mujer,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11496,El Salvador,28,12,3,3,Mujer,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11497,El Salvador,44,9,3,1,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11498,El Salvador,65,9,5,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11499,El Salvador,35,15,5,4,Mujer,3,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11500,El Salvador,27,18,4,3,Hombre,1,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11501,El Salvador,22,7,5,2,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11502,El Salvador,45,11,4,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11503,El Salvador,40,7,5,3,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11504,El Salvador,40,17,5,3,Hombre,3,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11505,El Salvador,56,9,5,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11506,El Salvador,74,15,4,3,Hombre,2,3,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11507,El Salvador,56,3,3,3,Mujer,2,3,0,Básica,43.50999832,0.512553513,332.269989
11508,El Salvador,29,17,2,4,Hombre,1,2,0,Educación superior/postgrados,43.50999832,0.512553513,332.269989
11509,El Salvador,20,11,5,4,Hombre,3,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11510,El Salvador,23,12,3,3,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11511,El Salvador,45,12,5,3,Mujer,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11512,El Salvador,36,3,3,2,Mujer,1,3,0,Básica,43.50999832,0.512553513,332.269989
11513,El Salvador,18,12,4,3,Hombre,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11514,El Salvador,41,9,5,3,Hombre,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11515,El Salvador,33,11,5,3,Mujer,2,2,0,Media/secundaria,43.50999832,0.512553513,332.269989
11516,El Salvador,20,12,4,2,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11517,El Salvador,43,6,3,3,Mujer,2,3,0,Básica,43.50999832,0.512553513,332.269989
11518,El Salvador,59,0,5,2,Mujer,4,3,0,Sin estudios,43.50999832,0.512553513,332.269989
11519,El Salvador,30,10,5,1,Hombre,4,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11520,El Salvador,65,12,5,3,Mujer,1,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
11521,El Salvador,38,12,4,3,Mujer,2,3,0,Media/secundaria,43.50999832,0.512553513,332.269989
